Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
03:00:12,36,14,4,255,3746,21020,0.00,352.00
03:00:19,6,6,2,291,3747,14655,0.00,396.00
03:00:26,32,20,1,342,3747,23526,0.00,452.00
03:00:33,63,36,1,270,3797,27773,5504.00,968.00
03:00:40,50,30,3,196,3825,28850,0.00,7600.00
03:00:47,7,5,4,157,3827,16035,0.00,52.00
03:00:54,10,7,8,178,3827,16893,0.00,828.00
03:01:01,17,8,8,209,3828,15657,4.00,444.00
03:01:08,6,5,0,243,3829,14460,0.00,296.00
03:01:15,10,6,6,223,3829,18517,0.00,1996.00
03:01:22,7,8,1,225,3830,13066,0.00,1088.00
03:01:29,7,4,3,220,3830,14410,0.00,980.00
03:01:36,6,5,2,211,3831,12886,0.00,452.00
03:01:43,21,9,5,169,3832,16641,0.00,3596.00
03:01:50,16,6,5,176,3832,15472,0.00,3356.00
03:01:57,8,5,3,161,3832,14280,0.00,116.00
03:02:04,7,7,6,147,3833,14231,0.00,488.00
03:02:11,20,8,9,147,3834,17344,0.00,384.00
03:02:18,7,4,2,152,3828,12738,0.00,136.00
03:02:25,29,7,3,124,3757,14272,468.00,768.00
03:02:32,7,8,2,190,3741,13740,0.00,1752.00
03:02:40,8,3,2,195,3742,14218,0.00,2952.00
03:02:47,5,4,5,192,3744,15749,0.00,284.00
03:02:54,18,10,8,202,3745,17661,0.00,4560.00
03:03:01,21,8,8,199,3747,20322,0.00,1168.32
03:03:08,7,3,1,203,3748,14271,0.00,188.00
