Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
04:08:36,48,30,1,301,3738,29503,0.00,7448.00
04:08:44,41,29,1,196,3738,28015,0.00,2216.00
04:08:51,60,40,0,140,3719,30954,0.00,396.00
04:08:58,64,35,1,139,3720,31467,0.00,853.33
04:09:05,58,34,2,134,3712,29796,0.00,288.00
04:09:12,22,18,3,130,3713,20715,0.00,328.00
04:09:19,37,23,1,146,3713,26865,0.00,348.00
04:09:26,37,26,0,167,3714,28251,0.00,984.00
04:09:33,36,28,2,162,3715,28582,0.00,1032.00
04:09:40,27,19,3,211,3716,23956,0.00,324.00
04:09:47,45,25,4,203,3716,26720,0.00,2828.00
04:09:54,52,32,3,262,3717,29391,0.00,2792.00
04:10:01,49,33,1,260,3718,32314,0.00,436.00
04:10:09,29,18,3,285,3719,22740,0.00,416.00
04:10:16,28,21,1,276,3719,26907,0.00,1376.00
04:10:23,48,37,1,174,3720,28622,0.00,516.00
04:10:30,38,24,1,194,3721,26048,0.00,408.00
04:10:37,48,31,1,225,3722,30348,0.00,819.80
04:10:44,60,39,0,240,3722,32303,508.00,6832.00
04:10:51,35,23,1,249,3724,25039,84.00,272.00
04:10:58,46,26,2,306,3725,27459,0.00,220.00
04:11:05,49,26,4,334,3726,31330,0.00,272.00
04:11:12,32,23,2,344,3726,24506,0.00,220.00
04:11:19,41,26,1,338,3727,29120,0.00,224.00
04:11:27,58,42,0,265,3728,29887,0.00,1132.00
04:11:34,59,41,0,226,3729,31512,0.00,1132.00
04:11:41,40,24,1,178,3730,27848,0.00,166.99
04:11:48,63,33,0,148,3731,34440,0.00,1696.00
04:11:55,50,25,4,174,3732,29252,0.00,556.00
04:12:02,37,24,0,220,3732,25301,0.00,428.00
04:12:09,53,30,1,239,3733,28380,0.00,411.11
04:12:16,39,24,3,236,3734,28626,0.00,2820.00
04:12:23,46,33,1,240,3735,29461,0.00,1756.00
04:12:31,61,38,0,194,3736,31424,0.00,288.00
04:12:38,58,40,1,133,3734,32377,0.00,340.00
04:12:45,52,28,1,122,3733,29852,0.00,2420.00
04:12:52,39,30,1,167,3733,26730,0.00,220.00
04:13:00,62,38,0,191,3735,30519,0.00,656.00
04:13:07,49,29,1,165,3725,28704,0.00,3740.00
04:13:14,28,18,1,171,3726,21664,0.00,3404.00
04:13:21,41,26,3,178,3727,26921,0.00,208.00
04:13:28,35,19,7,220,3728,24421,0.00,232.00
04:13:35,45,22,3,256,3728,24392,0.00,1808.00
04:13:42,23,14,1,300,3729,20218,0.00,172.00
04:13:49,27,13,3,321,3730,22539,0.00,220.00
04:13:56,31,21,1,372,3730,24869,0.00,1136.00
04:14:03,19,11,2,367,3731,18180,0.00,236.00
04:14:10,43,26,1,285,3731,28888,0.00,364.00
04:14:17,34,18,3,284,3732,23146,0.00,720.00
04:14:24,45,28,4,318,3733,30693,0.00,796.00
04:14:31,9,5,0,311,3733,13460,0.00,468.00
04:14:38,7,4,3,337,3733,14163,0.00,484.00
04:14:45,9,6,0,378,3734,16361,0.00,560.00
04:14:52,7,7,4,410,3734,13488,0.00,0.00
04:15:00,7,4,3,403,3734,16712,0.00,420.00
04:15:07,7,6,3,383,3735,16606,0.00,8172.00
04:15:14,7,6,1,388,3735,13112,0.00,3424.00
04:15:21,8,5,4,352,3735,15519,0.00,184.00
04:15:28,22,8,7,344,3736,17620,0.00,188.00
04:15:35,20,7,6,339,3736,16095,0.00,352.00
04:15:42,5,5,2,333,3736,12806,0.00,352.00
04:15:49,8,5,3,324,3737,14656,0.00,88.00
04:15:56,6,5,3,322,3737,14515,0.00,820.00
04:16:03,12,10,2,315,3737,16013,0.00,468.00
04:16:10,5,3,2,290,3738,12940,0.00,644.00
04:16:17,9,6,2,276,3738,13859,0.00,3477.23
04:16:24,7,5,2,300,3738,15296,0.00,3348.00
04:16:31,6,4,3,301,3738,14542,0.00,628.00
04:16:38,19,8,15,302,3739,18632,0.00,244.00
04:16:45,18,8,6,300,3739,19528,0.00,1044.00
04:16:52,9,5,5,287,3739,15819,0.00,172.00
04:16:59,7,5,2,270,3740,13694,0.00,156.00
04:17:06,7,5,2,284,3740,15137,0.00,336.00
04:17:13,14,10,4,290,3740,15102,0.00,296.00
04:17:20,7,3,1,281,3741,12489,0.00,324.00
04:17:27,7,5,4,286,3741,14398,0.00,2784.00
04:17:34,12,9,4,286,3742,18399,0.00,2824.00
04:17:41,6,5,3,284,3742,14584,0.00,184.00
04:17:48,15,5,4,258,3742,14970,0.00,344.00
04:17:55,16,7,4,272,3742,17443,0.00,224.00
04:18:02,9,9,2,262,3743,15231,0.00,272.00
04:18:09,7,5,2,268,3743,13317,0.00,768.00
04:18:16,8,4,3,269,3743,15825,0.00,916.00
