Timestamp,CPU_User,CPU_System,CPU_IOWait,Mem_Free_MB,Mem_Cache_MB,Context_Switches,IO_Read_S,IO_Write_S
20:27:48,81,18,0,141,3729,23559,0.00,180.00
20:27:55,81,18,0,135,3732,24149,0.00,324.00
20:28:02,79,20,0,159,3716,19818,0.00,460.00
20:28:09,79,21,0,150,3719,23072,32.00,256.00
20:28:17,81,18,1,147,3724,20683,24.00,396.00
20:28:24,68,16,0,139,3727,21275,100.00,484.00
20:28:31,80,17,0,127,3729,27685,48.00,1232.00
20:28:38,83,16,0,144,3731,19471,12.00,512.00
20:28:45,81,19,0,148,3735,24023,0.00,344.00
20:28:52,82,18,0,145,3738,20107,24.00,152.00
20:28:59,79,20,0,142,3741,21742,0.00,316.00
20:29:06,81,18,0,134,3744,22807,24.00,228.00
20:29:14,83,17,0,128,3746,21315,4.00,3180.00
20:29:21,80,19,0,161,3729,21194,0.00,264.00
20:29:28,82,17,0,156,3733,22012,0.00,320.00
20:29:35,84,16,0,145,3736,19089,0.00,1236.00
20:29:42,81,18,0,139,3738,20475,24.00,316.00
20:29:49,81,19,0,137,3742,18803,0.00,540.00
20:29:57,81,18,0,132,3746,24362,196.00,1092.00
20:30:04,81,19,0,169,3728,20481,272.00,368.00
20:30:11,76,22,0,151,3732,23072,0.00,416.00
20:30:18,83,16,0,147,3736,22786,0.00,656.00
20:30:25,85,15,0,137,3739,21282,0.00,284.00
20:30:33,83,17,0,127,3741,18948,24.00,156.00
20:30:40,79,21,0,122,3744,22063,0.00,580.00
20:30:47,79,18,1,180,3728,20501,24.00,820.00
20:30:54,80,19,0,161,3731,20570,276.00,424.00
20:31:01,83,17,0,151,3734,20656,44.00,436.00
20:31:08,83,17,0,139,3737,23075,0.00,407.77
20:31:15,82,17,0,138,3739,23874,0.00,532.00
20:31:22,83,18,0,131,3743,20191,24.00,1444.00
20:31:30,82,15,0,154,3727,22036,12.00,156.00
20:31:37,80,19,0,148,3730,20911,0.00,348.00
20:31:44,81,19,1,222,3652,23614,1408.00,72.00
20:31:51,81,17,0,213,3660,19614,32.32,149.49
20:31:58,80,18,0,207,3664,19403,0.00,632.00
20:32:05,83,16,0,199,3666,18760,0.00,248.00
20:32:13,79,20,0,198,3668,21154,24.00,372.00
20:32:20,83,17,0,196,3672,23167,0.00,264.00
20:32:27,82,17,0,195,3674,19183,0.00,964.00
20:32:34,79,20,0,191,3677,22865,0.00,164.00
20:32:41,84,15,1,190,3680,20215,0.00,220.00
20:32:48,8,8,2,188,3681,14685,24.00,36.00
20:32:55,8,5,6,190,3685,15126,0.00,380.00
20:33:02,17,8,4,272,3686,16467,24.00,52.00
20:33:09,7,4,2,321,3687,13222,0.00,496.00
20:33:16,16,4,2,363,3689,14179,24.00,308.00
20:33:23,5,3,0,356,3690,12001,584.00,508.00
20:33:30,8,6,2,356,3692,19322,0.00,164.00
20:33:37,4,4,1,357,3692,12307,23.76,372.28
20:33:44,6,4,4,356,3693,15090,0.00,200.00
20:33:51,9,3,3,352,3693,13559,0.00,288.00
20:33:58,8,5,3,349,3694,14983,0.00,180.00
20:34:05,6,4,1,341,3694,13046,0.00,244.00
20:34:12,6,6,2,342,3695,13827,24.00,128.00
20:34:19,6,3,2,342,3695,11495,0.00,364.00
20:34:26,6,4,4,342,3695,15073,0.00,136.00
20:34:33,6,4,2,350,3696,12118,0.00,480.00
20:34:40,6,4,3,354,3696,15924,0.00,372.00
20:34:47,8,5,3,354,3696,15638,24.00,276.00
20:34:54,7,4,5,352,3697,15361,0.00,156.00
20:35:01,7,6,1,348,3697,13509,0.00,564.00
20:35:08,10,9,2,349,3698,14428,0.00,184.00
20:35:15,7,5,0,349,3698,15208,0.00,288.00
20:35:22,5,5,2,349,3698,14291,24.00,132.00
20:35:29,8,8,2,349,3699,14160,0.00,432.00
20:35:36,6,3,2,349,3699,12938,0.00,208.00
20:35:43,6,4,2,349,3699,14044,0.00,608.00
20:35:50,10,4,3,345,3700,14725,0.00,88.00
20:35:57,5,3,1,340,3700,12157,24.00,432.00
20:36:04,8,3,2,336,3700,13743,0.00,428.00
20:36:12,6,5,3,340,3701,12828,0.00,316.00
20:36:19,13,9,3,340,3701,14377,0.00,208.00
20:36:26,7,3,3,335,3701,14548,0.00,260.00
20:36:33,7,4,3,338,3702,14076,0.00,460.00
20:36:40,6,3,4,335,3702,13148,0.00,416.00
20:36:47,6,4,2,334,3702,12511,0.00,416.00
20:36:54,7,4,4,332,3702,16373,0.00,304.00
20:37:01,10,7,3,334,3703,18045,0.00,148.00
20:37:08,7,6,1,341,3703,13625,0.00,128.00
20:37:15,5,4,3,342,3703,14492,0.00,428.00
20:37:22,6,5,1,349,3704,12499,0.00,124.00
20:37:29,11,9,1,348,3704,13879,0.00,372.00
20:37:36,5,3,3,347,3704,14206,0.00,308.00
20:37:43,6,5,1,346,3705,13702,0.00,452.00
20:37:50,6,3,2,468,3691,12982,0.00,532.00
20:37:57,5,3,2,465,3692,13754,0.00,140.00
20:38:04,8,6,4,687,3675,18241,1248.00,332.00
20:38:11,8,7,5,692,3678,15475,0.00,112.00
20:38:18,6,3,3,688,3678,15012,4.00,3236.00
20:38:25,5,4,3,688,3678,13164,0.00,544.00
20:38:32,6,4,3,689,3678,12487,0.00,392.00
20:38:39,6,4,3,690,3679,12915,0.00,324.00
20:38:46,6,4,3,690,3680,15595,0.00,364.00
20:38:53,6,5,1,685,3680,13366,0.00,248.00
20:39:00,6,5,1,685,3680,16776,0.00,332.00
20:39:07,6,4,4,683,3681,13216,0.00,237.62
20:39:14,6,5,3,694,3681,14713,0.00,316.00
20:39:21,6,6,2,692,3681,13302,0.00,260.00
20:39:28,7,5,2,688,3681,14567,0.00,332.00
20:39:35,7,3,1,689,3682,12120,0.00,252.00
20:39:42,5,4,2,685,3682,13048,0.00,268.00
20:39:49,8,7,4,686,3682,14737,0.00,108.00
20:39:56,7,4,3,688,3682,14290,0.00,316.00
20:40:03,8,5,4,679,3683,15070,0.00,268.00
20:40:10,6,4,3,681,3683,15490,0.00,276.00
20:40:17,7,3,2,683,3683,12400,0.00,536.00
20:40:24,7,4,3,684,3683,14877,0.00,216.00
20:40:31,7,6,1,683,3683,13875,0.00,248.00
20:40:38,9,9,3,683,3684,15940,0.00,556.00
20:40:45,8,4,1,688,3684,15576,0.00,312.00
20:40:52,5,3,1,686,3684,14042,0.00,36.00
20:40:59,6,4,3,686,3685,13108,0.00,536.00
