Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
16:31:27,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,39m,50Mi
16:31:27,wordpress-mysql-8484774888-6nxvs,3m,462Mi,39m,50Mi
16:31:33,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,39m,50Mi
16:31:33,wordpress-mysql-8484774888-6nxvs,3m,462Mi,39m,50Mi
16:31:38,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,43m,50Mi
16:31:38,wordpress-mysql-8484774888-6nxvs,3m,462Mi,43m,50Mi
16:31:43,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,43m,50Mi
16:31:43,wordpress-mysql-8484774888-6nxvs,3m,462Mi,43m,50Mi
16:31:48,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,43m,50Mi
16:31:48,wordpress-mysql-8484774888-6nxvs,3m,462Mi,43m,50Mi
16:31:53,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:31:53,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:31:58,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:31:58,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:32:03,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,51Mi
16:32:03,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,51Mi
16:32:08,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,50Mi
16:32:08,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,50Mi
16:32:13,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,50Mi
16:32:13,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,50Mi
16:32:19,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,50Mi
16:32:19,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,50Mi
16:32:24,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,51m,50Mi
16:32:24,wordpress-mysql-8484774888-6nxvs,3m,462Mi,51m,50Mi
16:32:29,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,51m,50Mi
16:32:29,wordpress-mysql-8484774888-6nxvs,3m,462Mi,51m,50Mi
16:32:34,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,51m,50Mi
16:32:34,wordpress-mysql-8484774888-6nxvs,3m,462Mi,51m,50Mi
16:32:39,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:32:39,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:32:44,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:32:44,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:32:49,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:32:49,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:32:54,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:32:54,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:32:59,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:32:59,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:33:05,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,50Mi
16:33:05,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,50Mi
16:33:10,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,50Mi
16:33:10,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,50Mi
16:33:15,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,50Mi
16:33:15,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,50Mi
16:33:20,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,41m,50Mi
16:33:20,wordpress-mysql-8484774888-6nxvs,3m,462Mi,41m,50Mi
16:33:25,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,41m,50Mi
16:33:25,wordpress-mysql-8484774888-6nxvs,3m,462Mi,41m,50Mi
16:33:30,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,41m,50Mi
16:33:30,wordpress-mysql-8484774888-6nxvs,3m,462Mi,41m,50Mi
16:33:35,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,50Mi
16:33:35,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,50Mi
16:33:40,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,50Mi
16:33:40,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,50Mi
16:33:45,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,42m,50Mi
16:33:45,wordpress-mysql-8484774888-6nxvs,3m,462Mi,42m,50Mi
16:33:51,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,40m,50Mi
16:33:51,wordpress-mysql-8484774888-6nxvs,3m,462Mi,40m,50Mi
16:33:56,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,40m,50Mi
16:33:56,wordpress-mysql-8484774888-6nxvs,3m,462Mi,40m,50Mi
16:34:01,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,40m,50Mi
16:34:01,wordpress-mysql-8484774888-6nxvs,3m,462Mi,40m,50Mi
16:34:06,wordpress-deployment-7c7bb76d6f-wrkvd,1m,118Mi,52m,51Mi
16:34:06,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,51Mi
16:34:11,wordpress-deployment-7c7bb76d6f-wrkvd,1m,118Mi,52m,51Mi
16:34:11,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,51Mi
16:34:16,wordpress-deployment-7c7bb76d6f-wrkvd,1m,118Mi,52m,51Mi
16:34:16,wordpress-mysql-8484774888-6nxvs,3m,462Mi,52m,51Mi
16:34:21,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:34:21,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:34:26,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:34:26,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:34:31,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,45m,50Mi
16:34:31,wordpress-mysql-8484774888-6nxvs,3m,462Mi,45m,50Mi
16:34:37,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,51m,50Mi
16:34:37,wordpress-mysql-8484774888-6nxvs,3m,462Mi,51m,50Mi
16:34:42,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,51m,50Mi
16:34:42,wordpress-mysql-8484774888-6nxvs,3m,462Mi,51m,50Mi
16:34:47,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,51m,50Mi
16:34:47,wordpress-mysql-8484774888-6nxvs,3m,462Mi,51m,50Mi
16:34:52,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:34:52,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:34:57,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:34:57,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:35:02,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,50Mi
16:35:02,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,50Mi
16:35:07,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,51Mi
16:35:07,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,51Mi
16:35:12,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,51Mi
16:35:12,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,51Mi
16:35:18,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,51Mi
16:35:18,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,51Mi
16:35:23,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,51Mi
16:35:23,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,51Mi
16:35:28,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,51Mi
16:35:28,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,51Mi
16:35:33,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,47m,51Mi
16:35:33,wordpress-mysql-8484774888-6nxvs,3m,462Mi,47m,51Mi
16:35:38,wordpress-deployment-7c7bb76d6f-wrkvd,1m,117Mi,46m,51Mi
16:35:38,wordpress-mysql-8484774888-6nxvs,3m,462Mi,46m,51Mi
