Timestamp,Pod_Name,App_CPU_m,App_Memory_Mi,Ingress_CPU_m,Ingress_Memory_Mi
18:46:45,ghost-mysql-c75f59f48-n4rmd,247m,499Mi,49m,70Mi
18:46:50,ghost-deployment-74496d68fd-fmbqt,409m,172Mi,49m,70Mi
18:46:50,ghost-deployment-74496d68fd-jcjqn,337m,160Mi,49m,70Mi
18:46:50,ghost-deployment-74496d68fd-s6xpz,526m,194Mi,49m,70Mi
18:46:50,ghost-mysql-c75f59f48-n4rmd,243m,499Mi,49m,70Mi
18:46:55,ghost-deployment-74496d68fd-fmbqt,409m,172Mi,49m,70Mi
18:46:55,ghost-deployment-74496d68fd-jcjqn,337m,160Mi,49m,70Mi
18:46:55,ghost-deployment-74496d68fd-s6xpz,526m,194Mi,49m,70Mi
18:46:55,ghost-mysql-c75f59f48-n4rmd,243m,499Mi,49m,70Mi
18:47:00,ghost-deployment-74496d68fd-fmbqt,409m,172Mi,49m,70Mi
18:47:00,ghost-deployment-74496d68fd-jcjqn,337m,160Mi,49m,70Mi
18:47:00,ghost-deployment-74496d68fd-s6xpz,526m,194Mi,49m,70Mi
18:47:00,ghost-mysql-c75f59f48-n4rmd,243m,499Mi,49m,70Mi
18:47:05,ghost-deployment-74496d68fd-fmbqt,363m,155Mi,52m,70Mi
18:47:05,ghost-deployment-74496d68fd-jcjqn,560m,189Mi,52m,70Mi
18:47:05,ghost-deployment-74496d68fd-s6xpz,376m,160Mi,52m,70Mi
18:47:05,ghost-mysql-c75f59f48-n4rmd,243m,499Mi,52m,70Mi
18:47:10,ghost-deployment-74496d68fd-fmbqt,363m,155Mi,52m,70Mi
18:47:10,ghost-deployment-74496d68fd-jcjqn,560m,189Mi,52m,70Mi
18:47:10,ghost-deployment-74496d68fd-s6xpz,376m,160Mi,52m,70Mi
18:47:10,ghost-mysql-c75f59f48-n4rmd,243m,499Mi,52m,70Mi
18:47:16,ghost-deployment-74496d68fd-fmbqt,363m,155Mi,52m,70Mi
18:47:16,ghost-deployment-74496d68fd-jcjqn,560m,189Mi,52m,70Mi
18:47:16,ghost-deployment-74496d68fd-s6xpz,376m,160Mi,52m,70Mi
18:47:16,ghost-mysql-c75f59f48-n4rmd,243m,499Mi,52m,70Mi
18:47:21,ghost-deployment-74496d68fd-fmbqt,444m,155Mi,48m,70Mi
18:47:21,ghost-deployment-74496d68fd-jcjqn,380m,197Mi,48m,70Mi
18:47:21,ghost-deployment-74496d68fd-s6xpz,376m,160Mi,48m,70Mi
18:47:21,ghost-mysql-c75f59f48-n4rmd,239m,499Mi,48m,70Mi
18:47:26,ghost-deployment-74496d68fd-fmbqt,444m,155Mi,48m,70Mi
18:47:26,ghost-deployment-74496d68fd-jcjqn,380m,197Mi,48m,70Mi
18:47:26,ghost-deployment-74496d68fd-s6xpz,376m,160Mi,48m,70Mi
18:47:26,ghost-mysql-c75f59f48-n4rmd,239m,499Mi,48m,70Mi
18:47:31,ghost-deployment-74496d68fd-fmbqt,457m,177Mi,47m,70Mi
18:47:31,ghost-deployment-74496d68fd-jcjqn,368m,167Mi,47m,70Mi
18:47:31,ghost-deployment-74496d68fd-s6xpz,490m,165Mi,47m,70Mi
18:47:31,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,47m,70Mi
18:47:36,ghost-deployment-74496d68fd-fmbqt,457m,177Mi,47m,70Mi
18:47:36,ghost-deployment-74496d68fd-jcjqn,368m,167Mi,47m,70Mi
18:47:36,ghost-deployment-74496d68fd-s6xpz,490m,165Mi,47m,70Mi
18:47:36,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,47m,70Mi
18:47:41,ghost-deployment-74496d68fd-fmbqt,457m,177Mi,47m,70Mi
18:47:41,ghost-deployment-74496d68fd-jcjqn,368m,167Mi,47m,70Mi
18:47:41,ghost-deployment-74496d68fd-s6xpz,490m,165Mi,47m,70Mi
18:47:41,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,47m,70Mi
18:47:46,ghost-deployment-74496d68fd-fmbqt,354m,189Mi,50m,70Mi
18:47:46,ghost-deployment-74496d68fd-jcjqn,605m,197Mi,50m,70Mi
18:47:46,ghost-deployment-74496d68fd-s6xpz,354m,167Mi,50m,70Mi
18:47:46,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,50m,70Mi
18:47:52,ghost-deployment-74496d68fd-fmbqt,354m,189Mi,50m,70Mi
18:47:52,ghost-deployment-74496d68fd-jcjqn,605m,197Mi,50m,70Mi
18:47:52,ghost-deployment-74496d68fd-s6xpz,354m,167Mi,50m,70Mi
18:47:52,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,50m,70Mi
18:47:57,ghost-deployment-74496d68fd-fmbqt,354m,189Mi,50m,70Mi
18:47:57,ghost-deployment-74496d68fd-jcjqn,605m,197Mi,50m,70Mi
18:47:57,ghost-deployment-74496d68fd-s6xpz,354m,167Mi,50m,70Mi
18:47:57,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,50m,70Mi
18:48:02,ghost-deployment-74496d68fd-fmbqt,443m,165Mi,49m,71Mi
18:48:02,ghost-deployment-74496d68fd-jcjqn,381m,190Mi,49m,71Mi
18:48:02,ghost-deployment-74496d68fd-s6xpz,379m,158Mi,49m,71Mi
18:48:02,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,49m,71Mi
18:48:07,ghost-deployment-74496d68fd-fmbqt,443m,165Mi,49m,71Mi
18:48:07,ghost-deployment-74496d68fd-jcjqn,381m,190Mi,49m,71Mi
18:48:07,ghost-deployment-74496d68fd-s6xpz,379m,158Mi,49m,71Mi
18:48:07,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,49m,71Mi
18:48:12,ghost-deployment-74496d68fd-fmbqt,443m,165Mi,49m,71Mi
18:48:12,ghost-deployment-74496d68fd-jcjqn,381m,190Mi,49m,71Mi
18:48:12,ghost-deployment-74496d68fd-s6xpz,379m,158Mi,49m,71Mi
18:48:12,ghost-mysql-c75f59f48-n4rmd,238m,499Mi,49m,71Mi
18:48:17,ghost-deployment-74496d68fd-fmbqt,475m,182Mi,51m,71Mi
18:48:17,ghost-deployment-74496d68fd-jcjqn,354m,159Mi,51m,71Mi
18:48:17,ghost-deployment-74496d68fd-s6xpz,514m,175Mi,51m,71Mi
18:48:17,ghost-mysql-c75f59f48-n4rmd,232m,499Mi,51m,71Mi
18:48:22,ghost-deployment-74496d68fd-fmbqt,475m,182Mi,51m,71Mi
18:48:22,ghost-deployment-74496d68fd-jcjqn,354m,159Mi,51m,71Mi
18:48:22,ghost-deployment-74496d68fd-s6xpz,514m,175Mi,51m,71Mi
18:48:22,ghost-mysql-c75f59f48-n4rmd,232m,499Mi,51m,71Mi
18:48:28,ghost-deployment-74496d68fd-fmbqt,475m,182Mi,51m,71Mi
18:48:28,ghost-deployment-74496d68fd-jcjqn,354m,159Mi,51m,71Mi
18:48:28,ghost-deployment-74496d68fd-s6xpz,514m,175Mi,51m,71Mi
18:48:28,ghost-mysql-c75f59f48-n4rmd,232m,499Mi,51m,71Mi
18:48:33,ghost-deployment-74496d68fd-fmbqt,264m,183Mi,51m,71Mi
18:48:33,ghost-deployment-74496d68fd-jcjqn,611m,202Mi,51m,71Mi
18:48:33,ghost-deployment-74496d68fd-s6xpz,112m,165Mi,51m,71Mi
18:48:33,ghost-mysql-c75f59f48-n4rmd,236m,499Mi,51m,71Mi
18:48:38,ghost-deployment-74496d68fd-fmbqt,264m,183Mi,51m,71Mi
18:48:38,ghost-deployment-74496d68fd-jcjqn,611m,202Mi,51m,71Mi
18:48:38,ghost-deployment-74496d68fd-s6xpz,112m,165Mi,51m,71Mi
18:48:38,ghost-mysql-c75f59f48-n4rmd,236m,499Mi,51m,71Mi
18:48:43,ghost-deployment-74496d68fd-fmbqt,264m,183Mi,51m,71Mi
18:48:43,ghost-deployment-74496d68fd-jcjqn,611m,202Mi,51m,71Mi
18:48:43,ghost-deployment-74496d68fd-s6xpz,112m,165Mi,51m,71Mi
18:48:43,ghost-mysql-c75f59f48-n4rmd,236m,499Mi,51m,71Mi
18:48:48,ghost-deployment-74496d68fd-fmbqt,414m,159Mi,45m,71Mi
18:48:48,ghost-deployment-74496d68fd-jcjqn,339m,211Mi,45m,71Mi
18:48:48,ghost-deployment-74496d68fd-s6xpz,430m,174Mi,45m,71Mi
18:48:48,ghost-deployment-74496d68fd-sztd2,288m,96Mi,45m,71Mi
18:48:48,ghost-mysql-c75f59f48-n4rmd,212m,500Mi,45m,71Mi
18:48:53,ghost-deployment-74496d68fd-fmbqt,414m,159Mi,45m,71Mi
18:48:53,ghost-deployment-74496d68fd-jcjqn,339m,211Mi,45m,71Mi
18:48:53,ghost-deployment-74496d68fd-s6xpz,430m,174Mi,45m,71Mi
18:48:53,ghost-deployment-74496d68fd-sztd2,288m,96Mi,45m,71Mi
18:48:53,ghost-mysql-c75f59f48-n4rmd,212m,500Mi,45m,71Mi
18:48:59,ghost-deployment-74496d68fd-fmbqt,414m,159Mi,45m,71Mi
18:48:59,ghost-deployment-74496d68fd-jcjqn,339m,211Mi,45m,71Mi
18:48:59,ghost-deployment-74496d68fd-s6xpz,430m,174Mi,45m,71Mi
18:48:59,ghost-deployment-74496d68fd-sztd2,288m,96Mi,45m,71Mi
18:48:59,ghost-mysql-c75f59f48-n4rmd,212m,500Mi,45m,71Mi
18:49:04,ghost-deployment-74496d68fd-fmbqt,478m,163Mi,43m,70Mi
18:49:04,ghost-deployment-74496d68fd-jcjqn,319m,182Mi,43m,70Mi
18:49:04,ghost-deployment-74496d68fd-s6xpz,476m,193Mi,43m,70Mi
18:49:04,ghost-deployment-74496d68fd-sztd2,5m,93Mi,43m,70Mi
18:49:04,ghost-mysql-c75f59f48-n4rmd,218m,501Mi,43m,70Mi
18:49:09,ghost-deployment-74496d68fd-fmbqt,478m,163Mi,43m,70Mi
18:49:09,ghost-deployment-74496d68fd-jcjqn,319m,182Mi,43m,70Mi
18:49:09,ghost-deployment-74496d68fd-s6xpz,476m,193Mi,43m,70Mi
18:49:09,ghost-deployment-74496d68fd-sztd2,5m,93Mi,43m,70Mi
18:49:09,ghost-mysql-c75f59f48-n4rmd,218m,501Mi,43m,70Mi
18:49:14,ghost-deployment-74496d68fd-fmbqt,478m,163Mi,43m,70Mi
18:49:14,ghost-deployment-74496d68fd-jcjqn,319m,182Mi,43m,70Mi
18:49:14,ghost-deployment-74496d68fd-s6xpz,476m,193Mi,43m,70Mi
18:49:14,ghost-deployment-74496d68fd-sztd2,5m,93Mi,43m,70Mi
18:49:14,ghost-mysql-c75f59f48-n4rmd,218m,501Mi,43m,70Mi
18:49:19,ghost-deployment-74496d68fd-fmbqt,261m,155Mi,50m,71Mi
18:49:19,ghost-deployment-74496d68fd-jcjqn,319m,182Mi,50m,71Mi
18:49:19,ghost-deployment-74496d68fd-s6xpz,302m,183Mi,50m,71Mi
18:49:19,ghost-deployment-74496d68fd-sztd2,13m,91Mi,50m,71Mi
18:49:19,ghost-mysql-c75f59f48-n4rmd,217m,501Mi,50m,71Mi
18:49:24,ghost-deployment-74496d68fd-fmbqt,261m,155Mi,50m,71Mi
18:49:24,ghost-deployment-74496d68fd-jcjqn,319m,182Mi,50m,71Mi
18:49:24,ghost-deployment-74496d68fd-s6xpz,302m,183Mi,50m,71Mi
