Timestamp,Pod_Name,CPU_m,Memory_Mi
09:05:05,wordpress-deployment-7c7bb76d6f-sdtc8,348m,201Mi
09:05:05,wordpress-mysql-8484774888-46s7v,149m,551Mi
09:05:10,wordpress-deployment-7c7bb76d6f-66hfm,354m,200Mi
09:05:10,wordpress-deployment-7c7bb76d6f-n4rz9,288m,153Mi
09:05:10,wordpress-deployment-7c7bb76d6f-q8q95,323m,198Mi
09:05:10,wordpress-deployment-7c7bb76d6f-sdtc8,348m,201Mi
09:05:10,wordpress-mysql-8484774888-46s7v,149m,551Mi
09:05:15,wordpress-deployment-7c7bb76d6f-66hfm,354m,200Mi
09:05:15,wordpress-deployment-7c7bb76d6f-n4rz9,288m,153Mi
09:05:15,wordpress-deployment-7c7bb76d6f-q8q95,323m,198Mi
09:05:15,wordpress-deployment-7c7bb76d6f-sdtc8,348m,201Mi
09:05:15,wordpress-mysql-8484774888-46s7v,149m,551Mi
09:05:20,wordpress-deployment-7c7bb76d6f-66hfm,406m,207Mi
09:05:20,wordpress-deployment-7c7bb76d6f-n4rz9,316m,158Mi
09:05:20,wordpress-deployment-7c7bb76d6f-q8q95,375m,180Mi
09:05:20,wordpress-deployment-7c7bb76d6f-sdtc8,289m,199Mi
09:05:20,wordpress-mysql-8484774888-46s7v,149m,551Mi
09:05:25,wordpress-deployment-7c7bb76d6f-66hfm,406m,207Mi
09:05:25,wordpress-deployment-7c7bb76d6f-n4rz9,316m,158Mi
09:05:25,wordpress-deployment-7c7bb76d6f-q8q95,375m,180Mi
09:05:25,wordpress-deployment-7c7bb76d6f-sdtc8,289m,199Mi
09:05:25,wordpress-mysql-8484774888-46s7v,149m,551Mi
09:05:30,wordpress-deployment-7c7bb76d6f-66hfm,406m,207Mi
09:05:30,wordpress-deployment-7c7bb76d6f-n4rz9,316m,158Mi
09:05:30,wordpress-deployment-7c7bb76d6f-q8q95,375m,180Mi
09:05:30,wordpress-deployment-7c7bb76d6f-sdtc8,289m,199Mi
09:05:30,wordpress-mysql-8484774888-46s7v,149m,551Mi
09:05:35,wordpress-deployment-7c7bb76d6f-66hfm,340m,185Mi
09:05:35,wordpress-deployment-7c7bb76d6f-n4rz9,369m,174Mi
09:05:35,wordpress-deployment-7c7bb76d6f-q8q95,374m,211Mi
09:05:35,wordpress-deployment-7c7bb76d6f-sdtc8,327m,203Mi
09:05:35,wordpress-mysql-8484774888-46s7v,163m,551Mi
09:05:40,wordpress-deployment-7c7bb76d6f-66hfm,340m,185Mi
09:05:40,wordpress-deployment-7c7bb76d6f-n4rz9,369m,174Mi
09:05:40,wordpress-deployment-7c7bb76d6f-q8q95,374m,211Mi
09:05:40,wordpress-deployment-7c7bb76d6f-sdtc8,327m,203Mi
